condition_id,seed,agent_position,model,game_variant,goal_framing,persona,instruction_wording,response_format,temperature,persona_format,choice,declared_choice,first_valid_choice_token,action_matches_first_token,output_sha256,output_prefix,output_suffix,tar_action_member,tar_prompt_member
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive,3002,2,gemma-4-31b,basic,none,competitive,default,default,0.5,default,20,11,20,1,a25b99c57587483c906318dd96762833f9655cd83c3ea15d380f23f8240551de,"Analysis: No prior data on opponent. In a game where the bonus (20) outweighs the difference between the highest and lowest possible requests (9), players are incentivized to underbid. However, the lowest possible bid is 11. If the opponent",ive play and a primary target for the bonus. I will assume a baseline of rationality where the opponent targets the lower end.  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive,3003,1,gemma-4-31b,basic,none,competitive,default,default,0.5,default,20,11,20,1,a25b99c57587483c906318dd96762833f9655cd83c3ea15d380f23f8240551de,"Analysis: No prior data on opponent. In a game where the bonus (20) outweighs the difference between the highest and lowest possible requests (9), players are incentivized to underbid. However, the lowest possible bid is 11. If the opponent",ive play and a primary target for the bonus. I will assume a baseline of rationality where the opponent targets the lower end.  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive,3003,2,gemma-4-31b,basic,none,competitive,default,default,0.5,default,20,11,20,1,a25b99c57587483c906318dd96762833f9655cd83c3ea15d380f23f8240551de,"Analysis: No prior data on opponent. In a game where the bonus (20) outweighs the difference between the highest and lowest possible requests (9), players are incentivized to underbid. However, the lowest possible bid is 11. If the opponent",ive play and a primary target for the bonus. I will assume a baseline of rationality where the opponent targets the lower end.  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive,3004,1,gemma-4-31b,basic,none,competitive,default,default,0.5,default,20,11,20,1,a25b99c57587483c906318dd96762833f9655cd83c3ea15d380f23f8240551de,"Analysis: No prior data on opponent. In a game where the bonus (20) outweighs the difference between the highest and lowest possible requests (9), players are incentivized to underbid. However, the lowest possible bid is 11. If the opponent",ive play and a primary target for the bonus. I will assume a baseline of rationality where the opponent targets the lower end.  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive,3004,2,gemma-4-31b,basic,none,competitive,default,default,0.5,default,20,11,20,1,a25b99c57587483c906318dd96762833f9655cd83c3ea15d380f23f8240551de,"Analysis: No prior data on opponent. In a game where the bonus (20) outweighs the difference between the highest and lowest possible requests (9), players are incentivized to underbid. However, the lowest possible bid is 11. If the opponent",ive play and a primary target for the bonus. I will assume a baseline of rationality where the opponent targets the lower end.  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive,3005,1,gemma-4-31b,basic,none,competitive,default,default,0.5,default,20,11,20,1,c1caa57217ceb1ba24fd7ce1b0b48f4a325ba30e04a839b48d2ea8f36971a51a,"Analysis: No prior data on opponent. In a game where the bonus (20) outweighs the difference between the highest and lowest possible requests (9), players are incentivized to underbid. However, the lowest possible bid is 11. If the opponent","wever, 11 is the strongest defensive play and a primary target for the bonus. I will assume a baseline of moderate aggression.  ACTION: CHOOSE_NUMBER number: 11",beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive,3005,2,gemma-4-31b,basic,none,competitive,default,default,0.5,default,20,11,20,1,a25b99c57587483c906318dd96762833f9655cd83c3ea15d380f23f8240551de,"Analysis: No prior data on opponent. In a game where the bonus (20) outweighs the difference between the highest and lowest possible requests (9), players are incentivized to underbid. However, the lowest possible bid is 11. If the opponent",ive play and a primary target for the bonus. I will assume a baseline of rationality where the opponent targets the lower end.  ACTION: CHOOSE_NUMBER number: 11,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-none__model-gemma-4-31b__persona-competitive/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral,3001,1,gemma-4-31b,basic,strategic,neutral,default,default,0.5,default,20,19,20,1,33cd65f5e8bd2441f0d26715e9591fca8538f8553e1df918732d199a9c27382b,Analysis: The game is a variation of a coordination/competition game. Payoff = Choice + (20 if Choice = Other - 1 else 0). The bonus (20) is significantly larger than the difference between the minimum (11) and maximum (20) possible base re,is a strong strategic choice as it captures the bonus if the opponent plays the maximum (20) and maintains a high base payoff.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral,3001,2,gemma-4-31b,basic,strategic,neutral,default,default,0.5,default,20,19,20,1,33cd65f5e8bd2441f0d26715e9591fca8538f8553e1df918732d199a9c27382b,Analysis: The game is a variation of a coordination/competition game. Payoff = Choice + (20 if Choice = Other - 1 else 0). The bonus (20) is significantly larger than the difference between the minimum (11) and maximum (20) possible base re,is a strong strategic choice as it captures the bonus if the opponent plays the maximum (20) and maintains a high base payoff.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3001/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral,3002,1,gemma-4-31b,basic,strategic,neutral,default,default,0.5,default,20,19,20,1,33cd65f5e8bd2441f0d26715e9591fca8538f8553e1df918732d199a9c27382b,Analysis: The game is a variation of a coordination/competition game. Payoff = Choice + (20 if Choice = Other - 1 else 0). The bonus (20) is significantly larger than the difference between the minimum (11) and maximum (20) possible base re,is a strong strategic choice as it captures the bonus if the opponent plays the maximum (20) and maintains a high base payoff.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral,3002,2,gemma-4-31b,basic,strategic,neutral,default,default,0.5,default,20,19,20,1,33cd65f5e8bd2441f0d26715e9591fca8538f8553e1df918732d199a9c27382b,Analysis: The game is a variation of a coordination/competition game. Payoff = Choice + (20 if Choice = Other - 1 else 0). The bonus (20) is significantly larger than the difference between the minimum (11) and maximum (20) possible base re,is a strong strategic choice as it captures the bonus if the opponent plays the maximum (20) and maintains a high base payoff.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3002/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral,3003,1,gemma-4-31b,basic,strategic,neutral,default,default,0.5,default,20,19,20,1,33cd65f5e8bd2441f0d26715e9591fca8538f8553e1df918732d199a9c27382b,Analysis: The game is a variation of a coordination/competition game. Payoff = Choice + (20 if Choice = Other - 1 else 0). The bonus (20) is significantly larger than the difference between the minimum (11) and maximum (20) possible base re,is a strong strategic choice as it captures the bonus if the opponent plays the maximum (20) and maintains a high base payoff.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral,3003,2,gemma-4-31b,basic,strategic,neutral,default,default,0.5,default,20,19,20,1,33cd65f5e8bd2441f0d26715e9591fca8538f8553e1df918732d199a9c27382b,Analysis: The game is a variation of a coordination/competition game. Payoff = Choice + (20 if Choice = Other - 1 else 0). The bonus (20) is significantly larger than the difference between the minimum (11) and maximum (20) possible base re,is a strong strategic choice as it captures the bonus if the opponent plays the maximum (20) and maintains a high base payoff.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3003/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral,3004,1,gemma-4-31b,basic,strategic,neutral,default,default,0.5,default,20,19,20,1,33cd65f5e8bd2441f0d26715e9591fca8538f8553e1df918732d199a9c27382b,Analysis: The game is a variation of a coordination/competition game. Payoff = Choice + (20 if Choice = Other - 1 else 0). The bonus (20) is significantly larger than the difference between the minimum (11) and maximum (20) possible base re,is a strong strategic choice as it captures the bonus if the opponent plays the maximum (20) and maintains a high base payoff.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral,3004,2,gemma-4-31b,basic,strategic,neutral,default,default,0.5,default,20,19,20,1,33cd65f5e8bd2441f0d26715e9591fca8538f8553e1df918732d199a9c27382b,Analysis: The game is a variation of a coordination/competition game. Payoff = Choice + (20 if Choice = Other - 1 else 0). The bonus (20) is significantly larger than the difference between the minimum (11) and maximum (20) possible base re,is a strong strategic choice as it captures the bonus if the opponent plays the maximum (20) and maintains a high base payoff.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3004/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral,3005,1,gemma-4-31b,basic,strategic,neutral,default,default,0.5,default,20,19,20,1,33cd65f5e8bd2441f0d26715e9591fca8538f8553e1df918732d199a9c27382b,Analysis: The game is a variation of a coordination/competition game. Payoff = Choice + (20 if Choice = Other - 1 else 0). The bonus (20) is significantly larger than the difference between the minimum (11) and maximum (20) possible base re,is a strong strategic choice as it captures the bonus if the opponent plays the maximum (20) and maintains a high base payoff.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3005/run/prompts_and_responses.jsonl.gz
game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral,3005,2,gemma-4-31b,basic,strategic,neutral,default,default,0.5,default,20,19,20,1,33cd65f5e8bd2441f0d26715e9591fca8538f8553e1df918732d199a9c27382b,Analysis: The game is a variation of a coordination/competition game. Payoff = Choice + (20 if Choice = Other - 1 else 0). The bonus (20) is significantly larger than the difference between the minimum (11) and maximum (20) possible base re,is a strong strategic choice as it captures the bonus if the opponent plays the maximum (20) and maintains a high base payoff.  ACTION: CHOOSE_NUMBER number: 19,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-basic__goal_framing-strategic__model-gemma-4-31b__persona-neutral/seed_3005/run/prompts_and_responses.jsonl.gz
