seed,action_prompt,model,interaction_pathway,treatment_value,treatment_condition,treatment_tar_member,reference_value,reference_condition,reference_tar_member,signed_effect,stratum_id,claim_id,official_parent,design_variable,design_level,persona_richness
7005,reactive,qwen3.5-9b,closed,0.8992113615196935,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.805244936505847,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7005/run/action_events.jsonl.gz,0.09396642501384644,action_prompt=reactive|model=qwen3.5-9b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7006,reactive,qwen3.5-9b,closed,0.9063625629638378,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.8307747998222704,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7006/run/action_events.jsonl.gz,0.07558776314156734,action_prompt=reactive|model=qwen3.5-9b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7007,reactive,qwen3.5-9b,closed,0.905294653803494,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.838367927759479,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7007/run/action_events.jsonl.gz,0.06692672604401506,action_prompt=reactive|model=qwen3.5-9b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7008,reactive,qwen3.5-9b,closed,0.9016481045337218,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.7922904936703897,persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-9b/seed_7008/run/action_events.jsonl.gz,0.10935761086333207,action_prompt=reactive|model=qwen3.5-9b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7001,reactive,qwen3.5-4b,closed,0.9153016082615314,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.7554700269973378,persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b/seed_7001/run/action_events.jsonl.gz,0.1598315812641936,action_prompt=reactive|model=qwen3.5-4b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7002,reactive,qwen3.5-4b,closed,0.919981674701107,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.7356167279291855,persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b/seed_7002/run/action_events.jsonl.gz,0.1843649467719215,action_prompt=reactive|model=qwen3.5-4b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7003,reactive,qwen3.5-4b,closed,0.9107923518626428,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,0.7200182345906663,persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b/seed_7003/run/action_events.jsonl.gz,0.19077411727197657,action_prompt=reactive|model=qwen3.5-4b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7004,reactive,qwen3.5-4b,closed,0.9187744071225846,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.7196651348728592,persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b/seed_7004/run/action_events.jsonl.gz,0.1991092722497254,action_prompt=reactive|model=qwen3.5-4b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7005,reactive,qwen3.5-4b,closed,0.9147111808329033,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.7798729481653311,persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b/seed_7005/run/action_events.jsonl.gz,0.1348382326675721,action_prompt=reactive|model=qwen3.5-4b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7006,reactive,qwen3.5-4b,closed,0.9189245440018842,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,0.7730251479815194,persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b/seed_7006/run/action_events.jsonl.gz,0.14589939602036472,action_prompt=reactive|model=qwen3.5-4b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7007,reactive,qwen3.5-4b,closed,0.9097720040274966,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.7655455323989752,persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b/seed_7007/run/action_events.jsonl.gz,0.14422647162852142,action_prompt=reactive|model=qwen3.5-4b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7008,reactive,qwen3.5-4b,closed,0.9193624587108656,persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.7411692784129646,persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-qwen3.5-4b/seed_7008/run/action_events.jsonl.gz,0.178193180297901,action_prompt=reactive|model=qwen3.5-4b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7001,reactive,gemma-4-31b,closed,0.910981812036671,persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b/seed_7001/run/action_events.jsonl.gz,0.8907207897145066,persona_richness-generic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-gemma-4-31b/seed_7001/run/action_events.jsonl.gz,0.020261022322164313,action_prompt=reactive|model=gemma-4-31b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7002,reactive,gemma-4-31b,closed,0.9105258549590005,persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b/seed_7002/run/action_events.jsonl.gz,0.8964759086164252,persona_richness-generic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-gemma-4-31b/seed_7002/run/action_events.jsonl.gz,0.014049946342575281,action_prompt=reactive|model=gemma-4-31b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7003,reactive,gemma-4-31b,closed,0.9133525151624285,persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b/seed_7003/run/action_events.jsonl.gz,0.8942568885990134,persona_richness-generic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-gemma-4-31b/seed_7003/run/action_events.jsonl.gz,0.019095626563415125,action_prompt=reactive|model=gemma-4-31b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7004,reactive,gemma-4-31b,closed,0.9134086211632505,persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b/seed_7004/run/action_events.jsonl.gz,0.9014368667708542,persona_richness-generic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-gemma-4-31b/seed_7004/run/action_events.jsonl.gz,0.011971754392396283,action_prompt=reactive|model=gemma-4-31b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7005,reactive,gemma-4-31b,closed,0.910947367218728,persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b/seed_7005/run/action_events.jsonl.gz,0.8949538085980119,persona_richness-generic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-gemma-4-31b/seed_7005/run/action_events.jsonl.gz,0.015993558620716164,action_prompt=reactive|model=gemma-4-31b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7006,reactive,gemma-4-31b,closed,0.9147411310680746,persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b/seed_7006/run/action_events.jsonl.gz,0.9030178650137598,persona_richness-generic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-gemma-4-31b/seed_7006/run/action_events.jsonl.gz,0.01172326605431484,action_prompt=reactive|model=gemma-4-31b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7007,reactive,gemma-4-31b,closed,0.9121006999530938,persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b/seed_7007/run/action_events.jsonl.gz,0.8960206097109852,persona_richness-generic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-gemma-4-31b/seed_7007/run/action_events.jsonl.gz,0.016080090242108658,action_prompt=reactive|model=gemma-4-31b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7008,reactive,gemma-4-31b,closed,0.9086512457619262,persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-reactive__model-gemma-4-31b/seed_7008/run/action_events.jsonl.gz,0.8981538743635685,persona_richness-generic__action_prompt-reactive__model-gemma-4-31b,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-reactive__model-gemma-4-31b/seed_7008/run/action_events.jsonl.gz,0.010497371398357713,action_prompt=reactive|model=gemma-4-31b|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7001,engagement-max,qwen3.5-27b-fp8,closed,0.9143252448338569,persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,0.9060478556915453,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7001/run/action_events.jsonl.gz,0.008277389142311575,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7002,engagement-max,qwen3.5-27b-fp8,closed,0.9111775738176765,persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,0.9026333867781087,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7002/run/action_events.jsonl.gz,0.00854418703956783,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7003,engagement-max,qwen3.5-27b-fp8,closed,0.9081061234175136,persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,0.893445472686692,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7003/run/action_events.jsonl.gz,0.014660650730821567,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7004,engagement-max,qwen3.5-27b-fp8,closed,0.9122466948756337,persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,0.9047878061777599,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7004/run/action_events.jsonl.gz,0.007458888697873811,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7005,engagement-max,qwen3.5-27b-fp8,closed,0.9101726892628287,persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,0.9006585683106484,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7005/run/action_events.jsonl.gz,0.009514120952180294,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
7006,engagement-max,qwen3.5-27b-fp8,closed,0.9105611034213443,persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-demographic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,0.8998258513529181,persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8,persona_expression/sweeps/runs/persona_richness-generic__action_prompt-engagement-max__model-qwen3.5-27b-fp8/seed_7006/run/action_events.jsonl.gz,0.010735252068426182,action_prompt=engagement-max|model=qwen3.5-27b-fp8|interaction_pathway=closed,E1a,h1_persona_bottleneck,default_signal_rows,default,
